unnamed,type,episodeNumber,name,url,description,season,places,State,MillionDollar,show,location,coords,point,lat,lng,altitude,hgtv_go_url,hgtv_go_url_good,hulu_url
2165,TVEpisode,10,Moving Back to the Big Easy,https://www.hgtv.com/shows/house-hunters/episodes/moving-back-to-the-big-easy,"The Reeves family &#151; parents, Spencer and Carrie and their three kids, Carlo, Lilly, and Dillon &#151; are all New Orleans natives. Now, after two years of rebuilding post-Hurricane Katrina, they are happy to be back in their home. Unfortunately, Spencer and Carrie realize that their home is no longer big enough for their family. So, they're back to square one and are hoping to sell their place and find a larger home on a larger piece of land.",27,New Orleans,Louisiana,0,House Hunters,"New Orleans, Louisiana","New Orleans, Orleans Parish, Louisiana, United States of America","(29.9499323, -90.0701156, 0.0)",29.9499323,-90.0701156,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/moving-back-to-the-big-easy,Bad,
2130,TVEpisode,1,Going Mobile,https://www.hgtv.com/shows/house-hunters/episodes/going-mobile,"After Hurricane Katrina destroyed their New Orleans home, they're moving to Mobile.",29,New Orleans,Louisiana,0,House Hunters,"New Orleans, Louisiana","New Orleans, Orleans Parish, Louisiana, United States of America","(29.9499323, -90.0701156, 0.0)",29.9499323,-90.0701156,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/going-mobile,Bad,
2080,TVEpisode,4,Big Family in the Big Easy,https://www.hgtv.com/shows/house-hunters/episodes/big-family-in-the-big-easy,"Anne and Chip Johnson have their roots firmly planted in New Orleans where they're raising their four children, including a set of triplets.  While looking for a home twice the size of their current place, they're concerned that their budget might not be enough for the four-bedroom home with a large yard that they hope to find.",34,New Orleans,Louisiana,0,House Hunters,"New Orleans, Louisiana","New Orleans, Orleans Parish, Louisiana, United States of America","(29.9499323, -90.0701156, 0.0)",29.9499323,-90.0701156,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/big-family-in-the-big-easy,Bad,
1987,TVEpisode,1,Relocating to New Orleans,https://www.hgtv.com/shows/house-hunters/episodes/after-40-years-in-her-suburban-home-in-new-jersey-barbara-is-relocating-to-new-orleans-to-be-with-the-love-of-her-life2,"Even though Barbara is settled in New Jersey, she's ready to shake up her life and move to New Orleans to be with her partner Dale. They've been in a long distance relationship for the past few years and they've decided they don't want to be apart any longer. But after 40 years in the same large suburban home, downsizing to city life isn't going to be easy for Barbara. Can she find a New Orleans home that will make the transition a little easier?",41,New Orleans,Louisiana,0,House Hunters,"New Orleans, Louisiana","New Orleans, Orleans Parish, Louisiana, United States of America","(29.9499323, -90.0701156, 0.0)",29.9499323,-90.0701156,,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/relocating-to-new-orleans,Bad,
1855,TVEpisode,12,Second Home in New Orleans,https://www.hgtv.com/shows/house-hunters/episodes/second-home-in-new-orleans,"Monique, an interior designer, and her husband, Tim, a contractor, want to buy a second home, or pied-a-terre, in New Orleans.  But, this home will be more than just a weekend hangout for the family.  With plans to have clients over for meetings, it has to showcase Monique's design work and Tim's contracting expertise.  But, Monique wants to practically gut every home she sees and can't be bothered by budget, which is Tim's concern.  That's why they're turning to a former client and experienced Real Estate Broker, Colleen Loria, to help them find a place that will satisfy Monique's creative drive without breaking Tim's budget.",52,New Orleans,Louisiana,0,House Hunters,"New Orleans, Louisiana","New Orleans, Orleans Parish, Louisiana, United States of America","(29.9499323, -90.0701156, 0.0)",29.9499323,-90.0701156,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/second-home-in-new-orleans,Bad,
1831,TVEpisode,1,House Hunt During Mardi Gras,https://www.hgtv.com/shows/house-hunters/episodes/nathan-amy-search-for-new-home-in-new-orleans-thats-close-to-the-action-but-also-family-friendly,"Nathan and Amy love living in New Orleans' historic French Quarter.  But now that they're ready to start a family, they'd like to find a quieter place that's not right in the Quarter, but still close to it.  With Mardi Gras in full swing, Real estate agent Karen Sepko, will show them a loft-style condo in the hip Warehouse district, a charming townhome in the lush Garden District, and an updated, vintage cottage in Uptown.  Which place will Nathan and Amy call home?",53,New Orleans,Louisiana,0,House Hunters,"New Orleans, Louisiana","New Orleans, Orleans Parish, Louisiana, United States of America","(29.9499323, -90.0701156, 0.0)",29.9499323,-90.0701156,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/house-hunt-during-mardi-gras,Bad,
1814,TVEpisode,10,Search for New Orleans Getaway,https://www.hgtv.com/shows/house-hunters/episodes/search-for-new-orleans-getaway2,"Kim and Mickey live in Lake Charles, Louisiana, but they're eager to find a weekend getaway about 3 hours from home in New Orleans. The place will double as a full-time home for their son Taylor, who's attending medical school in the Big Easy. Since Mickey's busy with work, Kim and Taylor tour condos in the city's Garden District and Uptown neighborhood. Can they find a home with the outdoor space Taylor wants, and the investment potential Kim and Mickey demand, all on a $200,000 budget?",55,New Orleans,Louisiana,0,House Hunters,"New Orleans, Louisiana","New Orleans, Orleans Parish, Louisiana, United States of America","(29.9499323, -90.0701156, 0.0)",29.9499323,-90.0701156,,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/search-for-new-orleans-getaway,Bad,
1770,TVEpisode,5,A Growing Family Looks For A Five Bedroom Home Near New Orleans,https://www.hgtv.com/shows/house-hunters/episodes/a-growing-family-looks-for-a-five-bedroom-home-near-new-orleans,"Blake and Ashley have been hunting for the perfect home in the New Orleans suburbs for over a year.  With one young son and another baby on the way, it's more important than ever that they find a bigger house.  But they're on different pages when it comes to their wishlist.  Will they be able to find a home that makes them both happy?",58,New Orleans,Louisiana,0,House Hunters,"New Orleans, Louisiana","New Orleans, Orleans Parish, Louisiana, United States of America","(29.9499323, -90.0701156, 0.0)",29.9499323,-90.0701156,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-growing-family-looks-for-a-five-bedroom-home-near-new-orleans,Bad,
1705,TVEpisode,5,Buyer Has Five Days to Buy Her Home and Move From New Orleans to Fresno,https://www.hgtv.com/shows/house-hunters/episodes/buyer-has-five-days-to-buy-her-home-and-move-from-new-orleans-to-fresno,"Tamia is moving from New Orleans to Fresno for a new job.  With just five days before she has to move, she doesn't have much time to decide on a home.  Complicating matters, she's touring with two realtors, one who is a friend, and one assigned by her relocation company, and they don't always see eye to eye.  This whirlwind tour of Fresno's new construction could get tricky.",63,New Orleans,Louisiana,0,House Hunters,"New Orleans, Louisiana","New Orleans, Orleans Parish, Louisiana, United States of America","(29.9499323, -90.0701156, 0.0)",29.9499323,-90.0701156,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/buyer-has-five-days-to-buy-her-home-and-move-from-new-orleans-to-fresno,Bad,
1339,TVEpisode,5,New Orleans Couple Seeks House Full of Historic Character,https://www.hgtv.com/shows/house-hunters/episodes/new-orleans-couple-seeks-house-full-of-historic-character,"Through their non-profit work, Amy and Jeff, are both very committed to making New Orleans a better place to live, work and play.  After dating for a few years, they've decided to purchase a home together.  They both want a shotgun style home with ornate architectural details and don't mind a fixer, but Amy wants a modest renovation while Jeff has his heart set on restoring a classic New Orleans home to its former glory.  With a limited budget, can they find the New Orleans history they want?",91,New Orleans,Louisiana,0,House Hunters,"New Orleans, Louisiana","New Orleans, Orleans Parish, Louisiana, United States of America","(29.9499323, -90.0701156, 0.0)",29.9499323,-90.0701156,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/new-orleans-couple-seeks-house-full-of-historic-character,Bad,
1119,TVEpisode,5,Newlyweds in New Orleans Debating Shotgun vs. Victorian,https://www.hgtv.com/shows/house-hunters/episodes/newlyweds-in-new-orleans-debating-shotgun-vs-victorian,"To save money, newlyweds have been living with her parents, but now they are finally ready to take the leap into homeownership. Both of them want a classic New Orleans home, but for him that means a shotgun- or Craftsman-style home, while for her it's a Victorian.",107,New Orleans,Louisiana,0,House Hunters,"New Orleans, Louisiana","New Orleans, Orleans Parish, Louisiana, United States of America","(29.9499323, -90.0701156, 0.0)",29.9499323,-90.0701156,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/newlyweds-in-new-orleans-debating-shotgun-vs-victorian,Bad,
995,TVEpisode,11,Couple Seeks Big Family Home with Vintage Charm in New Orleans,https://www.hgtv.com/shows/house-hunters/episodes/couple-seeks-big-family-home-with-vintage-charm-in-new-orleans,"A couple wants a vintage New Orleans home, but can't agree on the style. She wants the traditional New Orleans shotgun while he prefers a two-story Victorian. They both want to be near the city's center and have modern updates, but she wants move-in ready while he'd prefer a fixer-upper.",117,New Orleans,Louisiana,0,House Hunters,"New Orleans, Louisiana","New Orleans, Orleans Parish, Louisiana, United States of America","(29.9499323, -90.0701156, 0.0)",29.9499323,-90.0701156,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/couple-seeks-big-family-home-with-vintage-charm-in-new-orleans,Bad,
557,TVEpisode,5,Engaged Couple on the Hunt in the Big Easy,https://www.hgtv.com/shows/house-hunters/episodes/engaged-couple-on-the-hunt-in-the-big-easy,"An engaged couple is looking for their first home in New Orleans. He has a cottage with some projects in mind, but she would rather find a ranch house that's move-in ready, so they have some compromises ahead of them if they're going to find a home where they can happily start their life together.",150,New Orleans,Louisiana,0,House Hunters,"New Orleans, Louisiana","New Orleans, Orleans Parish, Louisiana, United States of America","(29.9499323, -90.0701156, 0.0)",29.9499323,-90.0701156,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/engaged-couple-on-the-hunt-in-the-big-easy,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a173
73,TVEpisode,3,A Louisiana Purchase,https://www.hgtv.com/shows/house-hunters/episodes/a-louisiana-purchase,"An engaged couple is at odds on their Louisiana house hunt. She dreams of living in an updated house in New Orleans that is close to her friends and the city life, while he wants a large fixer-upper with a faster daily commute.",188,New Orleans,Louisiana,0,House Hunters,"New Orleans, Louisiana","New Orleans, Orleans Parish, Louisiana, United States of America","(29.9499323, -90.0701156, 0.0)",29.9499323,-90.0701156,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-louisiana-purchase,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a599
6,TVEpisode,7,Rustic Glam in Baton Rogue,https://www.hgtv.com/shows/house-hunters/episodes/rustic-glam-in-baton-rogue,"A couple recently moved in together and now they're looking for a larger home in Baton Rogue, Louisiana. She's looking for a place that has lots of glam with plenty of closet space, but he prefers something more rustic with local New Orleans charm.",195,New Orleans,Louisiana,0,House Hunters,"New Orleans, Louisiana","New Orleans, Orleans Parish, Louisiana, United States of America","(29.9499323, -90.0701156, 0.0)",29.9499323,-90.0701156,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/rustic-glam-in-baton-rogue,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a672
1356,TVEpisode,9,New Orleans Newlyweds Seek Historic Charm and Character,https://www.hgtv.com/shows/house-hunters/episodes/new-orleans-newlyweds-seek-historic-charm-and-character,"New Orleans newlyweds, Zach and Christie, are ready to stop sharing walls in their cozy Garden District apartment complex and buy a home of their own.  They have their sights set on old Victorian or shotgun style home in either the Uptown area or the Garden District.  As transplants from Los Angeles, they're excited by how much further their budget will go in New Orleans, but this Big Easy search might end up being a lot harder than they expect.",90,New Orleans,Louisiana,0,House Hunters,"New Orleans, District ","New Orleans, 1001, Loyola Avenue, Vieux Carre Historic District, Central City Historic District, New Orleans, Orleans Parish, Louisiana, 70113, United States of America","(29.9461665, -90.0784417, 0.0)",29.9461665,-90.0784417,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/new-orleans-newlyweds-seek-historic-charm-and-character,Bad,
810,TVEpisode,8,First Home Near New Orleans,https://www.hgtv.com/shows/house-hunters/episodes/first-home-near-new-orleans,"A couple relocates from the Florida Keys to the New Orleans area and searches for their first home. They both want a touch of their Florida home in their new place, but he wants to go big, while she'd prefer a home that's a more manageable size.",131,New Orleans,Florida,0,House Hunters,"New Orleans, Florida","New Orleans, 1001, Loyola Avenue, Vieux Carre Historic District, Central City Historic District, New Orleans, Orleans Parish, Louisiana, 70113, United States of America","(29.9461665, -90.0784417, 0.0)",29.9461665,-90.0784417,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/first-home-near-new-orleans,Bad,
